OPERATION_ID,MACHINE_ID,PRODUCT_ID,TARGET_UPH,CYCLETIME
System-6PAWQ,System-4A199904,System-F374YPBLA01,15,240
System-6PAWQ,System-4A200502,System-F374YPBLA01,15,240
System-6PAWQ,System-4A200502,System-F375YPBLA01,15,240
System-6PAWQ,System-4A200501,System-F375YPBLA01,15,240
System-6PAWQ,System-4A199904,,15,240
System-6PAWQ,System-4A199904,System-F372YPBLA02,15,240
System-6PAWQ,System-4A200502,System-F372YPBLA02,15,240
System-6PAWQ,System-4A199904,System-F139TE7LC02,22.5,160
System-6PAWQ,System-4A200501,System-F139TE7AC02,22.5,160
System-6CAKA,System-A519RZWLA07,System-4ACOM006,100.348432055749,35.875
System-6CAKA,System-A520RZWLA09,System-4ACOM006,100.348432055749,35.875
System-6CAKA,System-A511HSVDA02,System-4ACOM006,903.135888501742,3.98611111111111
System-6CAKA,System-F510BBWBC01,System-4ACOM002,84.7058823529412,42.5
System-6PASA,System-4AZZIZ18,System-R200GT7NA03,18,192
System-6PASA,System-4AZZIZ18,System-R200RM7NA03,18,192
System-6PAPB,System-4AZZEE01,System-F152LYALA02,96,37.5
System-6PAPB,System-4AZZEE01,System-F152QQVAA08,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152QQVAA09,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152RAXLA01,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152RAXLA02,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152RZWLA02,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152TF5BB01,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152TF5BC01,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152TF5BD01,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152TF5BE01,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152TF5BF01,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152TF5BG01,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152TF5BH01,42,85.71428571428571
System-6PAPB,System-4AZZEE01,System-F152TF5BI01,42,85.71428571428571
System-6PAPC,System-4AHR0001,System-D440RM7AA01,840,4.285714285714286
System-6PAPC,System-4AHR0001,System-D440RZWLA04,840,4.285714285714286
System-6PAPC,System-4ARZEH01,System-D258LP4AA01,42,85.71428571428571
System-6PAPC,System-4ARZEH01,System-D258RZWAA03,42,85.71428571428571
System-6PAPC,System-4ARZEH01,System-D258RZWAA04,42,85.71428571428571
System-6PAPC,System-4ARZEH01,System-D258RZWBA03,42,85.71428571428571
System-6PAPC,System-4ARZEH01,System-D258RZWLA03,42,85.71428571428571
System-6PAPC,System-4ARZEH01,System-D258RZWLA04,42,85.71428571428571
System-6PAPC,System-4ARZEH01,System-D258RZWPA04,42,85.71428571428571
System-6PAPC,System-4ARZEH02,System-D251BFWAA05,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251LP4AA01,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251LP4AA02,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251LP4LA02,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251RZWAA04,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251RZWAA05,50.4,71.42857142857143
System-6PAPC,System-4ARZEH02,System-D251RZWAA06,50.4,71.42857142857143
System-6PAWQ,System-4A200503,System-F375TLALB03,36,100
System-6PAWQ,System-4A200503,System-F375TLASA02,36,100
System-6PAWQ,System-4A200503,System-F375YPBLA01,15,240
System-6PAWQ,System-4A200503,System-F375YPBLA02,15,240
System-6PAWQ,System-4A200503,System-F375YPBLA03,36,100
System-6PAWQ,System-4A200503,System-F444TC6BA01,15,240
System-6PAWQ,System-4A200503,System-F454TC6AA01,15,240
System-6PAWQ,System-4A200503,System-F454TC6BA01,15,240
System-6PAWQ,System-4A200503,System-F454TC6CA02,15,240
System-6PAWQ,System-4A200503,System-F776RD3MA01,15,240
System-6PAWQ,System-4A200503,System-F825RD3AA02,15,240
System-6PAWQ,System-4A200503,System-F825RD3BA02,15,240
System-6PAWQ,System-4A200503,System-F825RD3CA01,15,240
System-6PAWQ,System-4A200503,System-F825RD3LA02,15,240
System-6PAWQ,System-4A200503,System-F825TC6AA03,15,240
System-6PAWQ,System-4A200503,System-F825TC6BA03,15,240
System-6PAWQ,System-4A200503,System-F825TC6CA03,15,240
System-6PAWQ,System-4A200503,System-F825TC6LA03,15,240
System-6PAWQ,System-4A200503,System-F849RMCLA01,15,240
System-6PAWQ,System-4A200503,System-F849TC6AA01,15,240
System-6PAWQ,System-4A200503,System-F849TC6BA02,15,240
System-6PAWQ,System-4A200503,System-F849TC6CA02,15,240
System-6PAWQ,System-4A200503,System-F859RD3LC03,15,240
System-6PAWQ,System-4A200503,System-F859TC6AA01,15,240
System-6PAWQ,System-4A200503,System-F859TC6BA01,15,240
System-6PAWQ,System-4A200503,System-F859TC6CA01,15,240
System-6PAWQ,System-4A200503,System-F859TC6LA01,15,240
System-6PAWQ,System-4A200503,System-F859TC6LB02,15,240
System-6PAWQ,System-4A200503,System-F375TLALA01,36,100
System-6PAWQ,System-4A200503,System-F375TLALA03,36,100
System-6PAUF,System-4ARZHL01,System-F500PA4AA02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500PA4AA04,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500QQ3AA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500QQ3AA02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500QQ3AA03,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXAA03,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXAA04,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXAA05,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXAA06,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXBA03,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXBA04,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXBA05,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXBA06,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXTA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RAXTB01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RD3AA04,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RD3BA02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RD3BA03,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RD3TA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RJ3AA03,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RJ3BA02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RK6AA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RK6BA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RK6SA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RK6TA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RZWLA02,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RZWLA05,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RZWLA06,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RZWLA07,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500RZWTA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500TF9TA01,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500WBAAA03,115.2,31.25
System-6PAUF,System-4ARZHL01,System-F500WBABA03,115.2,31.25
System-6PAUJ,System-4BGQ0001,System-F123BF1LA01,12,300
System-6PAUJ,System-4BGQ0001,System-F123PA4LA01,12,300
System-6PAUJ,System-4BGQ0001,System-F124DC4MA03,12,300
System-6PAUJ,System-4BGQ0001,System-F124RM7LA06,12,300
System-6PAUJ,System-4BGQ0001,System-F124RM7LB06,12,300
System-6PAUJ,System-4BGQ0001,System-F124RM7LC02,12,300
System-6PAUJ,System-4BGQ0001,System-F124RM7LD02,12,300
System-6PAUJ,System-4BGQ0001,System-F124RM7LE02,12,300
System-6PAUJ,System-4BGQ0001,System-F124RM7LF02,12,300
System-6PAUJ,System-4BGQ0001,System-F124RMBLD01,12,300
System-6PAUJ,System-4BGQ0001,System-F195RM7LA02,12,300
System-6PAUJ,System-4BGQ0001,System-F195RM7LB02,12,300
System-6PAUJ,System-4BGQ0001,System-F717BF1AC01,12,300
System-6PAUJ,System-4BGQ0001,System-F717BFWAB05,12,300
System-6PAUJ,System-4BGQ0001,System-F717RD3AA05,12,300
System-6PAUJ,System-4BGQ0001,System-F717RK6AA03,12,300
System-6PAUJ,System-4BGQ0001,System-F717RK6BA01,12,300
System-6PAUJ,System-4BGQ0001,System-F717RM7BA03,12,300
System-6PAWG,System-4AHP0005,System-DCP1TE7AA02,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1TE7LA02,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1TIBLA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1TIBLB01,960,3.75
System-6PAWG,System-4AHP0005,System-DCPLPCXA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCPLPCXB02,960,3.75
System-6PAWG,System-4AHP0005,System-DCPLPCXC02,960,3.75
System-6PAWG,System-4AHP0005,System-DCPLPCXD02,960,3.75
System-6PAWG,System-4AHP0005,System-DCPYPBLA02,960,3.75
System-6PAWG,System-4AHP0005,System-EDP1RD3BA01,960,3.75
System-6PAWG,System-4AHP0005,System-EDP1RK6AA01,960,3.75
System-6PAWG,System-4AHP0005,System-EDP1RK6AC01,960,3.75
System-6PAWG,System-4AHP0005,System-EDP1RK6LA03,960,3.75
System-6PAWG,System-4AHP0005,System-EDP1RK6LC01,960,3.75
System-6PAWG,System-4AHP0005,System-EDP2RD3BA01,960,3.75
System-6PAWG,System-4AHP0005,System-EDP2RK6AA01,960,3.75
System-6PAWG,System-4AHP0005,System-EDP2RK6AC01,960,3.75
System-6PAWG,System-4AHP0005,System-EDP2RK6LA03,960,3.75
System-6PAWG,System-4AHP0005,System-EDP2RK6LC01,960,3.75
System-6PAWG,System-4AHP0005,System-EVI1RD3BA01,960,3.75
System-6PAWG,System-4AHP0005,System-EVI1RK6AA01,960,3.75
System-6PAWG,System-4AHP0005,System-EVI1RK6LA03,960,3.75
System-6PAWG,System-4AHP0005,System-EVI1RZWLA01,960,3.75
System-6PAWG,System-4AHP0005,System-EVO1RAXAA01,960,3.75
System-6PAWG,System-4AHP0005,System-EVO1RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-EVX1RAXAA01,960,3.75
System-6PAWG,System-4AHP0005,System-EVX1RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-F139TIBLA01,960,3.75
System-6PAWG,System-4AHP0005,System-F372TIBLA01,960,3.75
System-6PAWG,System-4AHP0005,System-F372TIBLB01,960,3.75
System-6PAWG,System-4AHP0005,System-F372TIBLC01,960,3.75
System-6PAWG,System-4AHP0005,System-LCNLPCSX02,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1RAXLA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1RD3AA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1RD3BA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1RZWTA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1TC6AA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1TC6CA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1TC6LA02,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1TIBLA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA1YPBLA02,960,3.75
System-6PAWG,System-4AHP0005,System-LQA2RD3AA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA2RD3LA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA2TC6AA02,960,3.75
System-6PAWG,System-4AHP0005,System-LQA2TC6BA02,960,3.75
System-6PAWG,System-4AHP0005,System-LQA2TC6CA02,960,3.75
System-6PAWG,System-4AHP0005,System-LQA2TC6LA01,960,3.75
System-6PAWG,System-4AHP0005,System-LQA2TC6LA02,960,3.75
System-6PAWG,System-4AHP0005,System-LQA2YPBLA02,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1TC6LA01,960,3.75
System-6PAWG,System-4AHP0005,System-DCP1TE7AA01,960,3.75
System-6PAWJ,System-4AHP0008,System-LQB1TC6AA01,24,150
System-6PAWJ,System-4AHP0008,System-LQB1TC6CA01,60,60
System-6PAWJ,System-4AHP0008,System-LQC1RD3AA01,96,37.5
System-6PAWJ,System-4AHP0008,System-LQD1TC6AA01,96,37.5
System-6PAWJ,System-4AHP0008,System-LQD1TC6CA01,44.307692307692314,81.24999999999999
System-6PAWJ,System-4AHP0008,System-LQD1TC6LB01,96,37.5
System-6PAWJ,System-4AHP0008,System-PSB1TC6AA01,56.47058823529412,63.74999999999999
System-6PAWJ,System-4AHP0008,System-PSB1TC6CA01,64,56.25
System-6PAWJ,System-4AHP0008,System-PSC1RD3AA01,55.38461538461539,65
System-6PAWJ,System-4AHP0008,System-PSD1TC6AA01,68.57142857142857,52.5
System-6PAWJ,System-4AHP0008,System-PSD1TC6CA01,68.57142857142857,52.5
System-6PAWJ,System-4AHP0008,System-PSD1TC6LA01,66.97674418604652,53.74999999999999
System-6PAWJ,System-4AHP0008,System-PSU1RD3LA01,48,75
System-6PAWJ,System-4AHP0008,System-PSU1RD3LB01,48,75
System-6PAWJ,System-4AHP0008,System-PSU1RD3LC01,32,112.5
System-6PAWJ,System-4AHP0008,System-PSU1RD3LD01,32,112.5
System-6PAWJ,System-4AHP0008,System-PSU1TC6LA01,87.27272727272728,41.24999999999999
System-6PAWJ,System-4AHP0008,System-PSU1TC6LB01,48,75
System-6PAWJ,System-4AHP0008,System-PSU1TE7AA02,115.2,31.25
System-6PAWJ,System-4AHP0008,System-PSU1TE7AC01,52.36363636363637,68.75
System-6PAWJ,System-4AHP0008,System-PSU1TE7LA01,96,37.5
System-6PAWJ,System-4ATLHP03,System-DCN1TC6LB02,120,30
System-6PAWJ,System-4ATLHP03,System-DCN1TE7AA02,120,30
System-6PAWJ,System-4ATLHP03,System-DCN1TE7LA02,120,30
System-6PAWJ,System-4ATLHP03,System-DCN1TIBLA01,120,30
System-6PAWJ,System-4ATLHP03,System-DCN1TIBLB01,120,30
System-6PAWJ,System-4ATLHP03,System-DCNLPCXA01,72,50
System-6PAWJ,System-4ATLHP03,System-DCNLPCXB02,72,50
System-6PAWJ,System-4ATLHP03,System-DCNLPCXC02,72,50
System-6PAWJ,System-4ATLHP03,System-DCNLPCXD02,72,50
System-6PAWJ,System-4ATLHP03,System-DCNYPBLA02,120,30
System-6PAWJ,System-4ATLHP03,System-DCP1TC6LB02,151.57894736842107,23.749999999999996
System-6PAWJ,System-4ATLHP03,System-DCP1TE7AA02,151.57894736842107,23.749999999999996
System-6PAWJ,System-4ATLHP03,System-DCP1TE7LA02,151.57894736842107,23.749999999999996
System-6PAWJ,System-4ATLHP03,System-DCP1TIBLA01,192,18.75
System-6PAWJ,System-4ATLHP03,System-DCP1TIBLB01,120,30
System-6PAWJ,System-4ATLHP03,System-DCPLPCXA01,72,50
System-6PAWJ,System-4ATLHP03,System-DCPLPCXB02,72,50
System-6PAWJ,System-4ATLHP03,System-DCPLPCXC02,72,50
System-6PAWJ,System-4ATLHP03,System-DCPLPCXD02,72,50
System-6PAWJ,System-4ATLHP03,System-DCPYPBLA02,192,18.75
System-6PAWJ,System-4ATLHP03,System-F139TIBLA01,48,75
System-6PAWJ,System-4ATLHP03,System-PSB1TC6CA02,160,22.5
System-6PAWJ,System-4ATLHP03,System-PSU1TE7LC01,72,50
System-6PAWJ,System-4PEO001,System-F372TIBLA01,32,112.5
System-6PAWJ,System-4PEO001,System-F372TIBLB01,32,112.5
System-6PAWJ,System-4PEO001,System-F372TIBLC01,32,112.5
System-6PAWJ,System-4PEO001,System-F372TJCLA02,20,180
System-6PAWJ,System-4PEO001,System-LCNLPCSX02,144,25
System-6PAWJ,System-4PEO001,System-LQA1TC6LA02,106.66666666666669,33.74999999999999
System-6PAWJ,System-4PEO001,System-LQA1YPBLA02,80,45
System-6PAWJ,System-4PEO001,System-LQA2TC6AA02,90,40
System-6PAMA,System-4ARD0002,System-R202RM7QA02,19.5,184.6153846153846
System-6PAMA,System-4ARZCR01,System-R202RZWCA02,39,92.3076923076923
System-6PAMA,System-4ARZCR01,System-R202RZWFA01,39,92.3076923076923
System-6PAMA,System-4ARZCR01,System-R202RZWNA02,39,92.3076923076923
System-6PAMA,System-4ARZCR01,System-R202RZWPA02,39,92.3076923076923
System-6PAUL,System-4AT6AI02,System-TA20LYATA03,45,80
System-6PAUL,System-4AT6AI02,System-TA20LYATB02,45,80
System-6PAUL,System-4AT6AI02,System-TA20LYATC02,45,80
System-6PAUL,System-4AT6AI02,System-TA20LYATD02,45,80
System-6PAUL,System-4AT6AI02,System-TA20LYATE02,45,80
System-6PAUL,System-4AT6AI02,System-TA20LYATF02,45,80
System-6PAMA,System-4AT6CD08,System-R202LQ9RA01,48.8135593220339,73.74999999999999
System-6PAMA,System-4AT6CD08,System-R202LYACA01,50.526315789473685,71.25
System-6PAMA,System-4AT6CD08,System-R202LYADA01,48.8135593220339,73.74999999999999
System-6PAMA,System-4AT6CD08,System-R202LYANA01,50.526315789473685,71.25
System-6PAMA,System-4AT6CD08,System-R202LYAQA01,48.8135593220339,73.74999999999999
System-6PAUM,System-4AT6HC01,System-TA40LYATA03,30,120
System-6PAUM,System-4AT6HC01,System-TA40LYATB03,30,120
System-6PASA,System-4AT6RA05,System-R201LYACA03,50.4,71.42857142857143
System-6PASA,System-4AT6RA05,System-R201LYAEA03,50.4,71.42857142857143
System-6PASA,System-4AT6RA05,System-R201LYAFA03,50.4,71.42857142857143
System-6PASA,System-4AT6RA05,System-R201LYANA03,50.4,71.42857142857143
System-6PASA,System-4AT6RA05,System-R201LYAPA03,50.4,71.42857142857143
System-6PASA,System-4AT6RA05,System-R201LYAQA03,50.4,71.42857142857143
System-6PASA,System-4AT6RA05,System-R2A4LYACA03,45.81818181818181,78.57142857142858
System-6PASA,System-4AT6RA05,System-R2A4LYAEA03,45.81818181818181,78.57142857142858
System-6PASA,System-4AT6RA05,System-R2A4LYAFA03,45.81818181818181,78.57142857142858
System-6PASA,System-4AT6RA05,System-R2A4LYANA03,45.81818181818181,78.57142857142858
System-6PASA,System-4AT6RA05,System-R2A4LYAPA03,45.81818181818181,78.57142857142858
System-6PASA,System-4AT6RA05,System-R2A4LYAQA03,45.81818181818181,78.57142857142858
System-6PAWJ,System-4ATLHP03,System-SCP1TC6BA01,180,20
System-6PAWJ,System-4ATLHP03,System-SCP1TIBLA01,180,20
System-6PAWJ,System-4ATLHP03,System-SCP1TIBLB01,180,20
System-6PAWJ,System-4ATLHP03,System-SCPALPCXB01,180,20
System-6PAWJ,System-4ATLHP03,System-SCPALPCXC02,180,20
System-6PAWJ,System-4ATLHP03,System-SCPALPCXD02,180,20
System-6PAWJ,System-4ATLHP03,System-SCPYPBLA02,160,22.5
System-6PAWJ,System-4ATLHP03,System-SPI1TIBLA01,180,20
System-6PAWJ,System-4ATLHP03,System-SPI1TIBLB01,180,20
System-6PAWJ,System-4ATLHP03,System-SPIALPCXC02,72,50
System-6PAWJ,System-4ATLHP03,System-SPILPCXB02,72,50
System-6PAWJ,System-4ATLHP03,System-SPILPCXD02,72,50
System-6PAWJ,System-4ATLHP03,System-SPIYPBLA02,64,56.25
System-6PAMA,System-4ARD0002,System-R202RM7DA01,19.5,184.6153846153846
System-6PAMA,System-4ARD0002,System-R202RM7NA02,19.5,184.6153846153846
System-6PAWQ,System-4A199905,System-F859RD3LB04,15,240
System-6PAWQ,System-4A199905,System-F859RD3LC02,15,240
System-6PAWQ,System-4A199905,System-F859RD3LC03,15,240
System-6PAWQ,System-4A199905,System-F859RD3LD03,15,240
System-6PAWQ,System-4A199905,System-F859TC6AA01,15,240
System-6PAWQ,System-4A199905,System-F859TC6BA01,15,240
System-6PAWQ,System-4A199905,System-F859TC6CA01,15,240
System-6PAWQ,System-4A199905,System-F859TC6LA01,15,240
System-6PAWQ,System-4A199905,System-F859TC6LB02,15,240
System-6PAWQ,System-4A200501,System-F859TC6AA01,15,240
System-6PAWQ,System-4A200501,System-F859TC6CA01,15,240
System-6PAWQ,System-4A200501,System-F859TC6LA01,15,240
System-6PAWQ,System-4A200501,System-F859TC6LB02,15,240
System-6PAWQ,System-4A200502,System-F139TC6AA01,15,240
System-6PAWQ,System-4A200502,System-F372RZWTA01,15,240
System-6PAWQ,System-4A200502,System-F372TC6LA01,45,80
System-6PAWQ,System-4A200502,System-F372TC6LA02,45,80
System-6PAWQ,System-4A200502,System-F374LPCXA01,15,240
System-6PAWQ,System-4A200502,System-F374LPCXB01,15,240
System-6PAWQ,System-4A200502,System-F374LPCXC01,15,240
System-6PAWQ,System-4A200502,System-F374LPCXD01,15,240
System-6PAWQ,System-4A200502,System-F374RD3MA02,45,80
System-6PAPB,System-4AEVMU24,System-F152RK6AA01,62.99999999999999,57.142857142857146
